date,close
1.16778E+12,83.800009
1.16787E+12,85.659978
1.16796E+12,85.049997
1.16821E+12,85.47
1.1683E+12,92.570029
1.16839E+12,96.999977
1.16847E+12,95.79997
1.16856E+12,94.619983
1.16891E+12,97.100013
1.16899E+12,94.95003
1.16908E+12,89.070029
1.16916E+12,88.500023
1.16942E+12,86.78999
1.16951E+12,85.700019
1.1696E+12,86.699968
1.16968E+12,86.250011
1.16977E+12,85.379978
1.17003E+12,85.939978
1.17012E+12,85.550009
1.1702E+12,85.72998
1.17029E+12,84.73997
1.17037E+12,84.749977
1.17063E+12,83.940012
1.17072E+12,84.15001
1.17081E+12,86.149982
1.17089E+12,86.18001
1.17098E+12,83.26997
1.17124E+12,84.879967
1.17132E+12,84.700003
1.17141E+12,85.29997
1.1715E+12,85.210021
1.17158E+12,84.829992
1.17193E+12,85.90001
1.17202E+12,89.200019
1.1721E+12,89.509979
1.17219E+12,89.070029
1.17245E+12,88.51003
1.17253E+12,83.929998
1.17262E+12,84.609981
1.17271E+12,87.059983
1.17279E+12,85.410012
1.17305E+12,86.320013
1.17314E+12,88.189989
1.17323E+12,87.720012
1.17331E+12,88.000011
1.1734E+12,87.969977
1.17366E+12,89.869987
1.17374E+12,88.399987
1.17383E+12,89.999977
1.17392E+12,89.569967
1.174E+12,89.589988
1.17426E+12,91.12999
1.17435E+12,91.479991
1.17444E+12,93.869999
1.17452E+12,93.960021
1.17461E+12,93.519998
1.17487E+12,95.850018
1.17495E+12,95.459982
1.17504E+12,93.239998
1.17513E+12,93.750023
1.17521E+12,92.910017
1.17547E+12,93.649987
1.17556E+12,94.5
1.17564E+12,94.269981
1.17573E+12,94.679971
1.17608E+12,93.649987
1.17616E+12,94.250028
1.17625E+12,92.589983
1.17634E+12,92.190001
1.17642E+12,90.240009
1.17668E+12,91.43001
1.17677E+12,90.349978
1.17685E+12,90.400033
1.17694E+12,90.26997
1.17703E+12,90.969973
1.17729E+12,93.509991
1.17737E+12,93.239998
1.17746E+12,95.350013
1.17755E+12,98.839999
1.17763E+12,99.920031
1.17789E+12,99.799981
1.17798E+12,99.47
1.17806E+12,100.390008
1.17815E+12,100.400022
1.17824E+12,100.810011
1.1785E+12,103.919969
1.17858E+12,105.059988
1.17867E+12,106.87999
1.17876E+12,107.340027
1.17884E+12,108.740032
1.1791E+12,109.36002
1.17919E+12,107.519998
1.17927E+12,107.340027
1.17936E+12,109.440028
1.17945E+12,110.019981
1.17971E+12,111.97998
1.17979E+12,113.539995
1.17988E+12,112.88998
1.17996E+12,110.690017
1.18005E+12,113.62001
1.1804E+12,114.349974
1.18048E+12,118.769981
1.18057E+12,121.190023
1.18066E+12,118.400026
1.18092E+12,121.330027
1.181E+12,122.670031
1.18109E+12,123.640026
1.18117E+12,124.070036
1.18126E+12,124.490032
1.18152E+12,120.190001
1.18161E+12,120.379978
1.18169E+12,117.499966
1.18178E+12,118.750034
1.18187E+12,120.500034
1.18212E+12,125.090006
1.18221E+12,123.659973
1.1823E+12,121.550032
1.18238E+12,123.900005
1.18247E+12,123.000011
1.18273E+12,122.339983
1.18282E+12,119.650015
1.1829E+12,121.890026
1.18299E+12,120.560022
1.18308E+12,122.04003
1.18333E+12,121.260025
1.18342E+12,127.169973
1.18359E+12,132.750034
1.18368E+12,132.299997
1.18394E+12,130.329992
1.18403E+12,132.349985
1.18411E+12,132.390026
1.1842E+12,134.070024
1.18428E+12,137.729975
1.18454E+12,138.099997
1.18463E+12,138.910028
1.18472E+12,138.12001
1.1848E+12,140
1.18489E+12,143.749966
1.18515E+12,143.699991
1.18524E+12,134.890003
1.18532E+12,137.259991
1.18541E+12,145.999977
1.18549E+12,143.849995
1.18575E+12,141.430033
1.18584E+12,131.760025
1.18593E+12,134.999966
1.18601E+12,136.489986
1.1861E+12,131.849974
1.18636E+12,135.250011
1.18644E+12,135.030006
1.18653E+12,134.010036
1.18662E+12,126.389969
1.1867E+12,124.999977
1.18696E+12,127.789974
1.18705E+12,124.029995
1.18714E+12,119.899994
1.18722E+12,117.050009
1.18731E+12,122.059977
1.18757E+12,122.219994
1.18765E+12,127.570036
1.18774E+12,132.510002
1.18783E+12,131.070036
1.18791E+12,135.299986
1.18817E+12,132.250023
1.18826E+12,126.819979
1.18835E+12,134.080025
1.18843E+12,136.250034
1.18852E+12,138.480019
1.18886E+12,144.160028
1.18895E+12,136.759979
1.18904E+12,135.009979
1.18912E+12,131.770025
1.18938E+12,136.710005
1.18947E+12,135.489964
1.18956E+12,136.849995
1.18964E+12,137.200003
1.18973E+12,138.809999
1.18999E+12,138.410017
1.19007E+12,140.920008
1.19016E+12,140.770004
1.19025E+12,140.310034
1.19033E+12,144.150015
1.19059E+12,148.280016
1.19068E+12,153.180021
1.19076E+12,152.770025
1.19085E+12,154.500011
1.19094E+12,153.470028
1.1912E+12,156.340027
1.19128E+12,158.449968
1.19137E+12,157.919996
1.19146E+12,156.239998
1.19154E+12,161.450024
1.1918E+12,167.909985
1.19189E+12,167.859997
1.19197E+12,166.789986
1.19206E+12,162.229975
1.19215E+12,167.250023
1.19241E+12,166.98003
1.19249E+12,169.579969
1.19258E+12,172.749989
1.19267E+12,173.499966
1.19275E+12,170.419975
1.19301E+12,174.359985
1.1931E+12,186.160028
1.19318E+12,185.93001
1.19327E+12,182.780005
1.19336E+12,184.699968
1.19362E+12,185.090004
1.1937E+12,187.000034
1.19379E+12,189.949968
1.19388E+12,187.439978
1.19396E+12,187.869987
1.19422E+12,186.179976
1.19431E+12,191.789984
1.19439E+12,186.300032
1.19448E+12,175.469984
1.19457E+12,165.370033
1.19483E+12,153.759968
1.19491E+12,169.960005
1.195E+12,166.109997
1.19508E+12,164.300009
1.19517E+12,166.390003
1.19543E+12,163.950014
1.19552E+12,168.850006
1.1956E+12,168.45997
1.19578E+12,171.539974
1.19604E+12,172.539984
1.19612E+12,174.810022
1.19621E+12,180.219973
1.19629E+12,184.289986
1.19638E+12,182.220005
1.19664E+12,178.860008
1.19673E+12,179.809977
1.19681E+12,185.5
1.1969E+12,189.949968
1.19699E+12,194.299974
1.19724E+12,194.210026
1.19733E+12,188.54003
1.19742E+12,190.859976
1.1975E+12,191.830025
1.19759E+12,190.389992
1.19785E+12,184.400015
1.19794E+12,182.979996
1.19802E+12,183.119999
1.19811E+12,187.210026
1.1982E+12,193.910006
1.19845E+12,198.799997
1.19863E+12,198.950014
1.19871E+12,198.569979
1.1988E+12,199.829981
1.19906E+12,198.079981
1.19923E+12,194.840027
1.19932E+12,194.929976
1.1994E+12,180.050009
1.19966E+12,177.63998
1.19975E+12,171.250034
1.19984E+12,179.399994
1.19992E+12,178.020016
1.20001E+12,172.690001
1.20027E+12,178.780006
1.20036E+12,169.039984
1.20044E+12,159.639969
1.20053E+12,160.890024
1.20061E+12,161.360008
1.20096E+12,155.640024
1.20105E+12,139.069979
1.20113E+12,135.600006
1.20122E+12,130.010025
1.20148E+12,130.010025
1.20156E+12,131.540007
1.20165E+12,132.180021
1.20174E+12,135.359974
1.20182E+12,133.749977
1.20208E+12,131.649982
1.20217E+12,129.359997
1.20226E+12,121.999989
1.20234E+12,121.239998
1.20243E+12,125.479975
1.20269E+12,129.450026
1.20277E+12,124.859974
1.20286E+12,129.399971
1.20295E+12,127.459993
1.20303E+12,124.630035
1.20338E+12,122.180033
1.20347E+12,123.81999
1.20355E+12,121.540018
1.20364E+12,119.45997
1.2039E+12,119.739964
1.20398E+12,119.150003
1.20407E+12,122.95997
1.20416E+12,129.909996
1.20424E+12,125.020004
1.2045E+12,121.729996
1.20459E+12,124.620022
1.20468E+12,124.490032
1.20476E+12,120.929964
1.20485E+12,122.250034
1.20511E+12,119.689989
1.20519E+12,127.350018
1.20528E+12,126.030027
1.20537E+12,127.939978
1.20545E+12,126.609974
1.20571E+12,126.73003
1.2058E+12,132.820036
1.20588E+12,129.670031
1.20597E+12,133.269993
1.20632E+12,139.530016
1.2064E+12,140.979996
1.20649E+12,145.060022
1.20658E+12,140.249966
1.20666E+12,143.010002
1.20692E+12,143.5
1.20701E+12,149.530005
1.20709E+12,147.489998
1.20718E+12,151.609985
1.20727E+12,153.079992
1.20753E+12,155.890003
1.20761E+12,152.840027
1.2077E+12,151.440035
1.20779E+12,154.549986
1.20787E+12,147.140003
1.20813E+12,147.780005
1.20822E+12,148.379978
1.2083E+12,153.69998
1.20839E+12,154.489998
1.20848E+12,161.039974
1.20874E+12,168.160017
1.20882E+12,160.199968
1.20891E+12,162.890003
1.209E+12,168.940035
1.20908E+12,169.729986
1.20934E+12,172.239964
1.20943E+12,175.049974
1.20951E+12,173.950003
1.2096E+12,180.000034
1.20969E+12,180.939989
1.20995E+12,184.729996
1.21003E+12,186.659973
1.21012E+12,182.590027
1.2102E+12,185.059977
1.21029E+12,183.44998
1.21055E+12,188.159994
1.21064E+12,189.959982
1.21072E+12,186.259991
1.21081E+12,189.73003
1.2109E+12,187.620022
1.21116E+12,183.599997
1.21124E+12,185.899982
1.21133E+12,178.189966
1.21141E+12,177.05002
1.2115E+12,181.170008
1.21185E+12,186.430021
1.21193E+12,187.009968
1.21202E+12,186.690001
1.21211E+12,188.750034
1.21236E+12,186.099974
1.21245E+12,185.37001
1.21254E+12,185.189966
1.21262E+12,189.43001
1.21271E+12,185.640003
1.21297E+12,181.610031
1.21306E+12,185.640003
1.21314E+12,180.809999
1.21323E+12,173.260014
1.21332E+12,172.370033
1.21357E+12,176.840015
1.21366E+12,181.429987
1.21375E+12,178.749966
1.21383E+12,180.900015
1.21392E+12,175.269993
1.21418E+12,173.159985
1.21427E+12,173.25
1.21435E+12,177.390015
1.21444E+12,168.259979
1.21452E+12,170.089994
1.21478E+12,167.440001
1.21487E+12,174.680033
1.21496E+12,168.179964
1.21504E+12,170.120022
1.21539E+12,175.160017
1.21548E+12,179.549997
1.21556E+12,174.250023
1.21565E+12,176.630024
