date,close
1.23085E+12,87.370003
1.23111E+12,86.82
1.2312E+12,89.230003
1.23129E+12,87.790001
1.23137E+12,87.18
1.23146E+12,84.699997
1.23172E+12,85.709999
1.2318E+12,85.339996
1.23189E+12,83.190002
1.23198E+12,84.120003
1.23206E+12,84.919998
1.23241E+12,81.980003
1.2325E+12,91.419998
1.23258E+12,90.07
1.23267E+12,89.489998
1.23293E+12,91.599998
1.23301E+12,91.660004
1.2331E+12,94.82
1.23319E+12,92.510002
1.23327E+12,91.650002
1.23353E+12,90.93
1.23362E+12,93.480003
1.23371E+12,92.830002
1.23379E+12,92.410004
1.23388E+12,96.139999
1.23414E+12,96.82
1.23422E+12,93.269997
1.23431E+12,95.160004
1.2344E+12,95.07
1.23448E+12,93.839996
1.23483E+12,90.669998
1.23492E+12,91.510002
1.235E+12,88.93
1.23509E+12,88.790001
1.23535E+12,84.370003
1.23543E+12,86.400002
1.23552E+12,85.900002
1.23561E+12,88.970001
1.23569E+12,92.029999
1.23595E+12,89.050003
1.23604E+12,87.769997
1.23612E+12,89.489998
1.23621E+12,87.480003
1.2363E+12,85.809998
1.23656E+12,83.480003
1.23664E+12,87.25
1.23673E+12,88.620003
1.23682E+12,90.400002
1.2369E+12,90.360001
1.23716E+12,91.220001
1.23725E+12,92.910004
1.23733E+12,91.949997
1.23742E+12,92.660004
1.23751E+12,92.510002
1.23777E+12,98.709999
1.23785E+12,98.300003
1.23794E+12,97.949997
1.23803E+12,98.779999
1.23811E+12,94.150002
1.23837E+12,94.519997
1.23846E+12,96.889999
1.23854E+12,97.610001
1.23863E+12,100.82
1.23872E+12,102.220001
1.23898E+12,101.559998
1.23906E+12,98.75
1.23915E+12,101.190002
1.23924E+12,101.699997
1.23958E+12,99.949997
1.23967E+12,99.269997
1.23975E+12,98.849998
1.23984E+12,101.43
1.23993E+12,101.269997
1.24019E+12,100.43
1.24027E+12,102.309998
1.24036E+12,102.550003
1.24044E+12,101.419998
1.24053E+12,100.080002
1.24079E+12,99.949997
1.24088E+12,101.940002
1.24096E+12,104.040001
1.24105E+12,103.209999
1.24114E+12,104.610001
1.2414E+12,106.190002
1.24148E+12,105.849998
1.24157E+12,104.620003
1.24165E+12,102.589996
1.24174E+12,101.489998
1.242E+12,102.900002
1.24209E+12,103.940002
1.24217E+12,102.260002
1.24226E+12,101.050003
1.24235E+12,101.370003
1.2426E+12,104.580002
1.24269E+12,105.510002
1.24278E+12,104.050003
1.24286E+12,102.82
1.24295E+12,101.889999
1.2433E+12,105.019997
1.24338E+12,102.93
1.24347E+12,104.690002
1.24356E+12,106.279999
1.24381E+12,108.370003
1.2439E+12,106.830002
1.24399E+12,106.489998
1.24407E+12,106.330002
1.24416E+12,107.239998
1.24442E+12,107.489998
1.24451E+12,108.139999
1.24459E+12,108.349998
1.24468E+12,109.400002
1.24476E+12,108.209999
1.24502E+12,107.620003
1.24511E+12,107.32
1.2452E+12,107
1.24528E+12,106.330002
1.24537E+12,105.889999
1.24563E+12,104.519997
1.24572E+12,104.440002
1.2458E+12,104.150002
1.24589E+12,106.059998
1.24597E+12,105.68
1.24623E+12,105.830002
1.24632E+12,104.419998
1.24641E+12,104.839996
1.24649E+12,101.730003
1.24684E+12,101.650002
1.24692E+12,100.190002
1.24701E+12,100.68
1.2471E+12,102.080002
1.24718E+12,100.830002
1.24744E+12,103.620003
1.24753E+12,103.25
1.24762E+12,107.220001
1.2477E+12,110.639999
1.24779E+12,115.419998
1.24805E+12,116.440002
1.24813E+12,117.040001
1.24822E+12,115.57
1.24831E+12,117.059998
1.24839E+12,117.639999
1.24865E+12,117.629997
1.24874E+12,117.279999
1.24883E+12,117.260002
1.24891E+12,117.860001
1.249E+12,117.93
1.24926E+12,119.919998
1.24934E+12,119.599998
1.24943E+12,118.470001
1.24952E+12,117.379997
1.2496E+12,119.330002
1.24986E+12,118.699997
1.24995E+12,117.790001
1.25004E+12,119.290001
1.25012E+12,119.580002
1.25021E+12,118.57
1.25047E+12,116.860001
1.25055E+12,117.629997
1.25064E+12,118.57
1.25073E+12,118.949997
1.25081E+12,119.900002
1.25107E+12,119.32
1.25116E+12,118.830002
1.25124E+12,119.470001
1.25133E+12,119.43
1.25142E+12,118.220001
1.25168E+12,118.050003
1.25176E+12,116.690002
1.25185E+12,116.089996
1.25194E+12,116.330002
1.25202E+12,117.459999
1.25237E+12,117.160004
1.25245E+12,116.760002
1.25254E+12,117.669998
1.25263E+12,118.050003
1.25289E+12,118.879997
1.25297E+12,119.349998
1.25306E+12,121.82
1.25315E+12,121.879997
1.25323E+12,122.110001
1.25349E+12,121.57
1.25358E+12,121.610001
1.25366E+12,120.82
1.25375E+12,120.940002
1.25384E+12,121.080002
1.2541E+12,119.330002
1.25418E+12,118.809998
1.25427E+12,119.610001
