date,keyword,keywordType,sentiment,sentimentType,id,tweet,retweets,favorites,popularity
16/04/2015,http://t.co/933j9fTcya,LINK,0,entity,363abd50-0276-4b43-a1c1-bf59b121cc49,Get 25 paid apps and games worth up to $105 free Thursday through Saturday. http://t.co/933j9fTcya amazonappstore http://t.co/4fugUVLpzK,33,38,34
16/04/2015,http://t.co/4fugUVLpzK,LINK,0,entity,363abd50-0276-4b43-a1c1-bf59b121cc49,Get 25 paid apps and games worth up to $105 free Thursday through Saturday. http://t.co/933j9fTcya amazonappstore http://t.co/4fugUVLpzK,33,38,34
16/04/2015,@WuffydScott,USERNAME,0,entity,3709fce7-2227-42bf-b452-35a7f331dbc2,WuffydScott alcruse coupons coupons coupons http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,coupons coupons coupons,OTHER,0,theme,3709fce7-2227-42bf-b452-35a7f331dbc2,WuffydScott alcruse coupons coupons coupons http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,@alcruse,USERNAME,0,entity,3709fce7-2227-42bf-b452-35a7f331dbc2,WuffydScott alcruse coupons coupons coupons http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,http://t.co/WS3xBAbpiK,LINK,0,entity,3709fce7-2227-42bf-b452-35a7f331dbc2,WuffydScott alcruse coupons coupons coupons http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,@KelseyFireheart,USERNAME,0,entity,9858c9c9-8282-4196-bc41-6b615e569969,KelseyFireheart alcruse curious no more! http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,@alcruse,USERNAME,0,entity,9858c9c9-8282-4196-bc41-6b615e569969,KelseyFireheart alcruse curious no more! http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,http://t.co/WS3xBAbpiK,LINK,0,entity,9858c9c9-8282-4196-bc41-6b615e569969,KelseyFireheart alcruse curious no more! http://t.co/WS3xBAbpiK,0,3,1
16/04/2015,@elissa_gilbert,USERNAME,0,entity,ca32c32c-d3da-4e33-9b4e-d7648e61fceb,elissa_gilbert alcruse coupons! http://t.co/WS3xBAbpiK,0,1,0
16/04/2015,@alcruse,USERNAME,0,entity,ca32c32c-d3da-4e33-9b4e-d7648e61fceb,elissa_gilbert alcruse coupons! http://t.co/WS3xBAbpiK,0,1,0
16/04/2015,http://t.co/WS3xBAbpiK,LINK,0,entity,ca32c32c-d3da-4e33-9b4e-d7648e61fceb,elissa_gilbert alcruse coupons! http://t.co/WS3xBAbpiK,0,1,0
16/04/2015,@Thehero0ftim3,USERNAME,0,entity,d601d57d-67cb-4d9c-8ec5-31570525d1bd,Thehero0ftim3 alcruse couponssss http://t.co/WS3xBAbpiK,1,1,1
16/04/2015,@alcruse,USERNAME,0,entity,d601d57d-67cb-4d9c-8ec5-31570525d1bd,Thehero0ftim3 alcruse couponssss http://t.co/WS3xBAbpiK,1,1,1
16/04/2015,http://t.co/WS3xBAbpiK,LINK,0,entity,d601d57d-67cb-4d9c-8ec5-31570525d1bd,Thehero0ftim3 alcruse couponssss http://t.co/WS3xBAbpiK,1,1,1
16/04/2015,So much,OTHER,0.169018999,phrase,ce149b09-7b33-4357-82f1-e17cb5badf23,So much #C3PO http://t.co/dMArvPTmH5 http://t.co/gZ07luCS0S,40,68,49
16/04/2015,#C3PO,HASHTAG,0.169018999,entity,ce149b09-7b33-4357-82f1-e17cb5badf23,So much #C3PO http://t.co/dMArvPTmH5 http://t.co/gZ07luCS0S,40,68,49
16/04/2015,http://t.co/dMArvPTmH5,LINK,0,entity,ce149b09-7b33-4357-82f1-e17cb5badf23,So much #C3PO http://t.co/dMArvPTmH5 http://t.co/gZ07luCS0S,40,68,49
16/04/2015,http://t.co/gZ07luCS0S,LINK,0,entity,ce149b09-7b33-4357-82f1-e17cb5badf23,So much #C3PO http://t.co/dMArvPTmH5 http://t.co/gZ07luCS0S,40,68,49
16/04/2015,jackpot,OTHER,0.751399994,phrase,745d97f8-4717-4b08-bb9d-a27c5640590c,AmazonHelp alcruse jackpot.,0,1,0
16/04/2015,@AmazonHelp,USERNAME,0.751399994,entity,745d97f8-4717-4b08-bb9d-a27c5640590c,AmazonHelp alcruse jackpot.,0,1,0
16/04/2015,@alcruse,USERNAME,0.751399994,entity,745d97f8-4717-4b08-bb9d-a27c5640590c,AmazonHelp alcruse jackpot.,0,1,0
16/04/2015,#StarWarsCelebration,HASHTAG,0.49000001,phrase,bec75027-7c70-454a-8677-f42d70eea9cf,Even dogs are excited about the #StarWarsCelebration  http://t.co/yOgt7Jje3N http://t.co/QHr4Jxg3Ad,35,49,39
16/04/2015,#StarWarsCelebration,HASHTAG,0.444999993,entity,bec75027-7c70-454a-8677-f42d70eea9cf,Even dogs are excited about the #StarWarsCelebration  http://t.co/yOgt7Jje3N http://t.co/QHr4Jxg3Ad,35,49,39
16/04/2015,excited,OTHER,0.400000006,phrase,bec75027-7c70-454a-8677-f42d70eea9cf,Even dogs are excited about the #StarWarsCelebration  http://t.co/yOgt7Jje3N http://t.co/QHr4Jxg3Ad,35,49,39
16/04/2015,http://t.co/yOgt7Jje3N,LINK,0,entity,bec75027-7c70-454a-8677-f42d70eea9cf,Even dogs are excited about the #StarWarsCelebration  http://t.co/yOgt7Jje3N http://t.co/QHr4Jxg3Ad,35,49,39
16/04/2015,http://t.co/QHr4Jxg3Ad,LINK,0,entity,bec75027-7c70-454a-8677-f42d70eea9cf,Even dogs are excited about the #StarWarsCelebration  http://t.co/yOgt7Jje3N http://t.co/QHr4Jxg3Ad,35,49,39
16/04/2015,Happy,OTHER,1,phrase,287d77dc-7d2c-40a0-a859-adadd3e235c0,Happy #NationalHighFiveDay! https://t.co/mpGjTlHYr9 #NH5D,56,60,57
16/04/2015,#NationalHighFiveDay,HASHTAG,0.5,entity,287d77dc-7d2c-40a0-a859-adadd3e235c0,Happy #NationalHighFiveDay! https://t.co/mpGjTlHYr9 #NH5D,56,60,57
16/04/2015,#NH5D,HASHTAG,0,entity,287d77dc-7d2c-40a0-a859-adadd3e235c0,Happy #NationalHighFiveDay! https://t.co/mpGjTlHYr9 #NH5D,56,60,57
16/04/2015,https://t.co/mpGjTlHYr9,LINK,0,entity,287d77dc-7d2c-40a0-a859-adadd3e235c0,Happy #NationalHighFiveDay! https://t.co/mpGjTlHYr9 #NH5D,56,60,57
16/04/2015,edgy,OTHER,-0.811679959,phrase,bed509e1-0e2d-4e5f-a36e-aa4dca76b4aa,A very edgy Deal of the Day http://t.co/XsGfRR6aEH http://t.co/uvoRAzQobz,6,33,15
16/04/2015,http://t.co/XsGfRR6aEH,LINK,0,entity,bed509e1-0e2d-4e5f-a36e-aa4dca76b4aa,A very edgy Deal of the Day http://t.co/XsGfRR6aEH http://t.co/uvoRAzQobz,6,33,15
16/04/2015,edgy Deal,OTHER,-0.676400006,theme,bed509e1-0e2d-4e5f-a36e-aa4dca76b4aa,A very edgy Deal of the Day http://t.co/XsGfRR6aEH http://t.co/uvoRAzQobz,6,33,15
16/04/2015,http://t.co/uvoRAzQobz,LINK,0,entity,bed509e1-0e2d-4e5f-a36e-aa4dca76b4aa,A very edgy Deal of the Day http://t.co/XsGfRR6aEH http://t.co/uvoRAzQobz,6,33,15
15/04/2015,http://t.co/3NopFYDv9s,LINK,0,entity,d260b01d-43ad-493c-a745-f09017212fa3,There are regular scarecrows and then there are motion activated sprinkler scarecrows.. http://t.co/3NopFYDv9s,9,28,15
15/04/2015,regular scarecrows,OTHER,0,theme,d260b01d-43ad-493c-a745-f09017212fa3,There are regular scarecrows and then there are motion activated sprinkler scarecrows.. http://t.co/3NopFYDv9s,9,28,15
15/04/2015,sprinkler scarecrows,OTHER,0,theme,d260b01d-43ad-493c-a745-f09017212fa3,There are regular scarecrows and then there are motion activated sprinkler scarecrows.. http://t.co/3NopFYDv9s,9,28,15
15/04/2015,greatest,OTHER,0.75,phrase,7847bc92-928d-4913-8169-cb41d659f085,RT CapitalMichael: Two greatest emails any college student can get:1. Class Canceled.2. Your Amazon order has been shipped.,196,406,269
15/04/2015,@CapitalMichael,USERNAME,0.75,entity,7847bc92-928d-4913-8169-cb41d659f085,RT CapitalMichael: Two greatest emails any college student can get:1. Class Canceled.2. Your Amazon order has been shipped.,196,406,269
15/04/2015,college student,OTHER,0.75,theme,7847bc92-928d-4913-8169-cb41d659f085,RT CapitalMichael: Two greatest emails any college student can get:1. Class Canceled.2. Your Amazon order has been shipped.,196,406,269
15/04/2015,Amazon.com,OTHER,0,entity,7847bc92-928d-4913-8169-cb41d659f085,RT CapitalMichael: Two greatest emails any college student can get:1. Class Canceled.2. Your Amazon order has been shipped.,196,406,269
15/04/2015,@AmazonVideo,USERNAME,0,entity,ac47d74d-a7af-41e8-8947-ef0bea9b45d4,RT AmazonVideo: #JoinCloneClub Fri 4/17!  Season 1 of OrphanBlack will be free to everyone on Amazon: http://t.co/fDBRwVn302 http://t.co/�,252,242,248
15/04/2015,#JoinCloneClub,HASHTAG,0,entity,ac47d74d-a7af-41e8-8947-ef0bea9b45d4,RT AmazonVideo: #JoinCloneClub Fri 4/17!  Season 1 of OrphanBlack will be free to everyone on Amazon: http://t.co/fDBRwVn302 http://t.co/�,252,242,248
15/04/2015,@OrphanBlack,USERNAME,0,entity,ac47d74d-a7af-41e8-8947-ef0bea9b45d4,RT AmazonVideo: #JoinCloneClub Fri 4/17!  Season 1 of OrphanBlack will be free to everyone on Amazon: http://t.co/fDBRwVn302 http://t.co/�,252,242,248
15/04/2015,Amazon.com,OTHER,0,entity,ac47d74d-a7af-41e8-8947-ef0bea9b45d4,RT AmazonVideo: #JoinCloneClub Fri 4/17!  Season 1 of OrphanBlack will be free to everyone on Amazon: http://t.co/fDBRwVn302 http://t.co/�,252,242,248
15/04/2015,http://t.co/fDBRwVn302,LINK,0,entity,ac47d74d-a7af-41e8-8947-ef0bea9b45d4,RT AmazonVideo: #JoinCloneClub Fri 4/17!  Season 1 of OrphanBlack will be free to everyone on Amazon: http://t.co/fDBRwVn302 http://t.co/�,252,242,248
15/04/2015,save,OTHER,0.490749985,phrase,7c7b2dc7-3178-4a06-9bc8-5d614fc01d68,Today only save 36% on New Balance Fresh Foam v1 running shoes for women men and kids http://t.co/IcQpFtsK4g http://t.co/5sY7YHqflt,19,29,22
15/04/2015,http://t.co/IcQpFtsK4g,LINK,0,entity,7c7b2dc7-3178-4a06-9bc8-5d614fc01d68,Today only save 36% on New Balance Fresh Foam v1 running shoes for women men and kids http://t.co/IcQpFtsK4g http://t.co/5sY7YHqflt,19,29,22
15/04/2015,v1 running shoes,OTHER,0.490749985,theme,7c7b2dc7-3178-4a06-9bc8-5d614fc01d68,Today only save 36% on New Balance Fresh Foam v1 running shoes for women men and kids http://t.co/IcQpFtsK4g http://t.co/5sY7YHqflt,19,29,22
15/04/2015,http://t.co/5sY7YHqflt,LINK,0,entity,7c7b2dc7-3178-4a06-9bc8-5d614fc01d68,Today only save 36% on New Balance Fresh Foam v1 running shoes for women men and kids http://t.co/IcQpFtsK4g http://t.co/5sY7YHqflt,19,29,22
15/04/2015,binge,OTHER,-0.550999999,phrase,0a1551b2-176e-4e4f-9183-febfc10cff06,RT EricIGN: Hey this is cool: Amazon is offering all of OrphanBlack: Season 1 for free this Friday April 17. Well worth the binge for n�,142,144,142
15/04/2015,@EricIGN,USERNAME,0,entity,0a1551b2-176e-4e4f-9183-febfc10cff06,RT EricIGN: Hey this is cool: Amazon is offering all of OrphanBlack: Season 1 for free this Friday April 17. Well worth the binge for n�,142,144,142
15/04/2015,Amazon.com,OTHER,0,entity,0a1551b2-176e-4e4f-9183-febfc10cff06,RT EricIGN: Hey this is cool: Amazon is offering all of OrphanBlack: Season 1 for free this Friday April 17. Well worth the binge for n�,142,144,142
15/04/2015,@OrphanBlack,USERNAME,0,entity,0a1551b2-176e-4e4f-9183-febfc10cff06,RT EricIGN: Hey this is cool: Amazon is offering all of OrphanBlack: Season 1 for free this Friday April 17. Well worth the binge for n�,142,144,142
15/04/2015,17-Apr,OTHER,0,entity,0a1551b2-176e-4e4f-9183-febfc10cff06,RT EricIGN: Hey this is cool: Amazon is offering all of OrphanBlack: Season 1 for free this Friday April 17. Well worth the binge for n�,142,144,142
15/04/2015,best,OTHER,0.49000001,phrase,652314a9-2fce-482d-8327-15e65041e081,RT AmazonKindle: The best books of April 2015: http://t.co/awsC0DBPxJ #kindle,37,54,42
15/04/2015,@AmazonKindle,USERNAME,0.49000001,entity,652314a9-2fce-482d-8327-15e65041e081,RT AmazonKindle: The best books of April 2015: http://t.co/awsC0DBPxJ #kindle,37,54,42
15/04/2015,15-Apr,OTHER,0.49000001,entity,652314a9-2fce-482d-8327-15e65041e081,RT AmazonKindle: The best books of April 2015: http://t.co/awsC0DBPxJ #kindle,37,54,42
15/04/2015,#kindle,HASHTAG,0.49000001,entity,652314a9-2fce-482d-8327-15e65041e081,RT AmazonKindle: The best books of April 2015: http://t.co/awsC0DBPxJ #kindle,37,54,42
15/04/2015,http://t.co/awsC0DBPxJ,LINK,0,entity,652314a9-2fce-482d-8327-15e65041e081,RT AmazonKindle: The best books of April 2015: http://t.co/awsC0DBPxJ #kindle,37,54,42
15/04/2015,�Justified: The Final Season�,OTHER,0,entity,dbf4f83d-8901-4ff8-9afc-8a52db009e47,Enjoying the series finale of Justified? Pre-order �Justified: The Final Season� on Blu-ray and DVD http://t.co/HttEoNJbmU,14,16,14
15/04/2015,series finale,OTHER,0.245000005,theme,dbf4f83d-8901-4ff8-9afc-8a52db009e47,Enjoying the series finale of Justified? Pre-order �Justified: The Final Season� on Blu-ray and DVD http://t.co/HttEoNJbmU,14,16,14
15/04/2015,http://t.co/HttEoNJbmU,LINK,0,entity,dbf4f83d-8901-4ff8-9afc-8a52db009e47,Enjoying the series finale of Justified? Pre-order �Justified: The Final Season� on Blu-ray and DVD http://t.co/HttEoNJbmU,14,16,14
15/04/2015,Final Season,OTHER,0.122500002,theme,dbf4f83d-8901-4ff8-9afc-8a52db009e47,Enjoying the series finale of Justified? Pre-order �Justified: The Final Season� on Blu-ray and DVD http://t.co/HttEoNJbmU,14,16,14
14/04/2015,http://t.co/Jfsn74VHYs,LINK,0,entity,10c144a1-ecb7-4af4-96c9-0b1eaeb2d739,Cool product of the day: Floating Book Shelf http://t.co/Jfsn74VHYs http://t.co/mK7lghuql5,118,269,170
14/04/2015,Cool product,OTHER,0,theme,10c144a1-ecb7-4af4-96c9-0b1eaeb2d739,Cool product of the day: Floating Book Shelf http://t.co/Jfsn74VHYs http://t.co/mK7lghuql5,118,269,170
14/04/2015,http://t.co/mK7lghuql5,LINK,0,entity,10c144a1-ecb7-4af4-96c9-0b1eaeb2d739,Cool product of the day: Floating Book Shelf http://t.co/Jfsn74VHYs http://t.co/mK7lghuql5,118,269,170
14/04/2015,best,OTHER,0.588000059,phrase,de9be77b-53b1-490f-a11b-4baa2ef81589,RT Kellen_WM: Of all the things amazon has ever sent us the 2 yr old decided this huge box is the best. #EntertainmentForDays http://t.c�,31,108,57
14/04/2015,@amazon,USERNAME,0.344999999,entity,de9be77b-53b1-490f-a11b-4baa2ef81589,RT Kellen_WM: Of all the things amazon has ever sent us the 2 yr old decided this huge box is the best. #EntertainmentForDays http://t.c�,31,108,57
14/04/2015,huge box,OTHER,0.200000003,theme,de9be77b-53b1-490f-a11b-4baa2ef81589,RT Kellen_WM: Of all the things amazon has ever sent us the 2 yr old decided this huge box is the best. #EntertainmentForDays http://t.c�,31,108,57
14/04/2015,huge,OTHER,0.24000001,phrase,de9be77b-53b1-490f-a11b-4baa2ef81589,RT Kellen_WM: Of all the things amazon has ever sent us the 2 yr old decided this huge box is the best. #EntertainmentForDays http://t.c�,31,108,57
14/04/2015,@Kellen_WM,USERNAME,0,entity,de9be77b-53b1-490f-a11b-4baa2ef81589,RT Kellen_WM: Of all the things amazon has ever sent us the 2 yr old decided this huge box is the best. #EntertainmentForDays http://t.c�,31,108,57
14/04/2015,#EntertainmentForDays,HASHTAG,0,entity,de9be77b-53b1-490f-a11b-4baa2ef81589,RT Kellen_WM: Of all the things amazon has ever sent us the 2 yr old decided this huge box is the best. #EntertainmentForDays http://t.c�,31,108,57
14/04/2015,@Kellen_WM,USERNAME,0,entity,67466164-01e5-40ed-8f01-e8ffb6e89702,Kellen_WM Entertainment. For. Days.,0,3,1
14/04/2015,important,OTHER,0.310000002,phrase,4a2063a4-21d2-4504-950f-84aa7c908534,Tell them you have to hurry home to sign for an important Amazon delivery #HowToGetOutOfAReallyBadDate,72,129,91
14/04/2015,Amazon.com,OTHER,0.310000002,entity,4a2063a4-21d2-4504-950f-84aa7c908534,Tell them you have to hurry home to sign for an important Amazon delivery #HowToGetOutOfAReallyBadDate,72,129,91
14/04/2015,#HowToGetOutOfAReallyBadDate,HASHTAG,0.310000002,entity,4a2063a4-21d2-4504-950f-84aa7c908534,Tell them you have to hurry home to sign for an important Amazon delivery #HowToGetOutOfAReallyBadDate,72,129,91
14/04/2015,https://t.co/q0i5icySkD,LINK,0,entity,8e5a505e-d90b-4dd3-90df-5bb9e7935fc5,Tax Day is tomorrow! We're giving away something you can use to help keep track of your finances in 2015 https://t.co/q0i5icySkD NoPurchNec,21,29,23
14/04/2015,giving away something,OTHER,0,theme,8e5a505e-d90b-4dd3-90df-5bb9e7935fc5,Tax Day is tomorrow! We're giving away something you can use to help keep track of your finances in 2015 https://t.co/q0i5icySkD NoPurchNec,21,29,23
14/04/2015,http://t.co/q2huwkQtgB,LINK,0,entity,732c05ac-9894-4ce7-a7e5-c0de935aa779,That's no moon. It's an ice cube. http://t.co/q2huwkQtgB http://t.co/vjI5c53wPE,132,188,151
14/04/2015,ice cube,OTHER,0,theme,732c05ac-9894-4ce7-a7e5-c0de935aa779,That's no moon. It's an ice cube. http://t.co/q2huwkQtgB http://t.co/vjI5c53wPE,132,188,151
14/04/2015,http://t.co/vjI5c53wPE,LINK,0,entity,732c05ac-9894-4ce7-a7e5-c0de935aa779,That's no moon. It's an ice cube. http://t.co/q2huwkQtgB http://t.co/vjI5c53wPE,132,188,151
14/04/2015,@xeni,USERNAME,0,entity,64f66816-3fbf-41c5-88f6-800793d7d44b,RT xeni: When the delivery guy drops off a box of stuff you ordered on Amazon but you can't remember what you bought: Amazonesia,361,548,426
14/04/2015,delivery guy,OTHER,0,theme,64f66816-3fbf-41c5-88f6-800793d7d44b,RT xeni: When the delivery guy drops off a box of stuff you ordered on Amazon but you can't remember what you bought: Amazonesia,361,548,426
14/04/2015,@Amazon,USERNAME,0,entity,64f66816-3fbf-41c5-88f6-800793d7d44b,RT xeni: When the delivery guy drops off a box of stuff you ordered on Amazon but you can't remember what you bought: Amazonesia,361,548,426
14/04/2015,lovers,OTHER,1.200000048,phrase,72aa2188-3718-400c-8838-25fe3e8a0554,Prime Stations are now available on iOS Android web &amp; Fire Tablets! Stream on music lovers! http://t.co/cELJfMfg4z http://t.co/MSZfXrulEA,29,49,36
14/04/2015,http://t.co/cELJfMfg4z,LINK,0,entity,72aa2188-3718-400c-8838-25fe3e8a0554,Prime Stations are now available on iOS Android web &amp; Fire Tablets! Stream on music lovers! http://t.co/cELJfMfg4z http://t.co/MSZfXrulEA,29,49,36
14/04/2015,Prime Stations,OTHER,0.844374001,theme,72aa2188-3718-400c-8838-25fe3e8a0554,Prime Stations are now available on iOS Android web &amp; Fire Tablets! Stream on music lovers! http://t.co/cELJfMfg4z http://t.co/MSZfXrulEA,29,49,36
14/04/2015,now available,OTHER,0.725831985,phrase,72aa2188-3718-400c-8838-25fe3e8a0554,Prime Stations are now available on iOS Android web &amp; Fire Tablets! Stream on music lovers! http://t.co/cELJfMfg4z http://t.co/MSZfXrulEA,29,49,36
14/04/2015,http://t.co/MSZfXrulEA,LINK,0,entity,72aa2188-3718-400c-8838-25fe3e8a0554,Prime Stations are now available on iOS Android web &amp; Fire Tablets! Stream on music lovers! http://t.co/cELJfMfg4z http://t.co/MSZfXrulEA,29,49,36
14/04/2015,music lovers,OTHER,0.600000024,theme,72aa2188-3718-400c-8838-25fe3e8a0554,Prime Stations are now available on iOS Android web &amp; Fire Tablets! Stream on music lovers! http://t.co/cELJfMfg4z http://t.co/MSZfXrulEA,29,49,36
14/04/2015,win,OTHER,0.441551745,phrase,1d4e80b4-2bbc-4566-a9ab-85b547456fcc,Last day to enter for a chance to win $25000 in http://t.co/RvjXmU0HLY Gift Cards http://t.co/SoV2VkCZj5 NoPurchNec http://t.co/yBKYnDnc7P,67,90,75
14/04/2015,http://t.co/RvjXmU0HLY,LINK,0,entity,1d4e80b4-2bbc-4566-a9ab-85b547456fcc,Last day to enter for a chance to win $25000 in http://t.co/RvjXmU0HLY Gift Cards http://t.co/SoV2VkCZj5 NoPurchNec http://t.co/yBKYnDnc7P,67,90,75
14/04/2015,Last day,OTHER,0.075539,phrase,1d4e80b4-2bbc-4566-a9ab-85b547456fcc,Last day to enter for a chance to win $25000 in http://t.co/RvjXmU0HLY Gift Cards http://t.co/SoV2VkCZj5 NoPurchNec http://t.co/yBKYnDnc7P,67,90,75
14/04/2015,http://t.co/SoV2VkCZj5,LINK,0,entity,1d4e80b4-2bbc-4566-a9ab-85b547456fcc,Last day to enter for a chance to win $25000 in http://t.co/RvjXmU0HLY Gift Cards http://t.co/SoV2VkCZj5 NoPurchNec http://t.co/yBKYnDnc7P,67,90,75
14/04/2015,http://t.co/yBKYnDnc7P,LINK,0,entity,1d4e80b4-2bbc-4566-a9ab-85b547456fcc,Last day to enter for a chance to win $25000 in http://t.co/RvjXmU0HLY Gift Cards http://t.co/SoV2VkCZj5 NoPurchNec http://t.co/yBKYnDnc7P,67,90,75
14/04/2015,Happy,OTHER,1,phrase,114f0bd9-5976-4a69-bffe-dbaa17de929d,Happy #ScrabbleDay! It all adds up: #AmazonPrimeFTW https://t.co/UD3WBx4C9C,25,44,31
14/04/2015,#ScrabbleDay,HASHTAG,0.5,entity,114f0bd9-5976-4a69-bffe-dbaa17de929d,Happy #ScrabbleDay! It all adds up: #AmazonPrimeFTW https://t.co/UD3WBx4C9C,25,44,31
14/04/2015,#AmazonPrimeFTW,HASHTAG,0,entity,114f0bd9-5976-4a69-bffe-dbaa17de929d,Happy #ScrabbleDay! It all adds up: #AmazonPrimeFTW https://t.co/UD3WBx4C9C,25,44,31
14/04/2015,https://t.co/UD3WBx4C9C,LINK,0,entity,114f0bd9-5976-4a69-bffe-dbaa17de929d,Happy #ScrabbleDay! It all adds up: #AmazonPrimeFTW https://t.co/UD3WBx4C9C,25,44,31
14/04/2015,happy,OTHER,1,phrase,8f9bb5fd-645d-4b7b-ab22-40e811f7d6cd,kristiwaite happy Monday!,1,1,1
14/04/2015,@kristiwaite,USERNAME,1,entity,8f9bb5fd-645d-4b7b-ab22-40e811f7d6cd,kristiwaite happy Monday!,1,1,1
13/04/2015,@amazon,USERNAME,0,entity,0ac2b7cc-a588-48db-9291-359279e7bb04,"RT amazonmusic: Today we teamed up with amazon to go behind the scenes with MikkyEkko on Snapchat. Add ""amazon"" to watch the story! http�",14,26,18
13/04/2015,http�,LINK,0,theme,0ac2b7cc-a588-48db-9291-359279e7bb04,"RT amazonmusic: Today we teamed up with amazon to go behind the scenes with MikkyEkko on Snapchat. Add ""amazon"" to watch the story! http�",14,26,18
13/04/2015,@MikkyEkko,USERNAME,0,entity,0ac2b7cc-a588-48db-9291-359279e7bb04,"RT amazonmusic: Today we teamed up with amazon to go behind the scenes with MikkyEkko on Snapchat. Add ""amazon"" to watch the story! http�",14,26,18
13/04/2015,"""amazon""",OTHER,0,entity,0ac2b7cc-a588-48db-9291-359279e7bb04,"RT amazonmusic: Today we teamed up with amazon to go behind the scenes with MikkyEkko on Snapchat. Add ""amazon"" to watch the story! http�",14,26,18
13/04/2015,hot tip,OTHER,0.800000012,phrase,6940851b-9ccf-460b-a768-ff2a47a0d8e8,Kim_BKLYN thanks for the hot tip Kim! Can you please follow back so we can send you a DM? Thanks!,0,1,0
13/04/2015,@Kim_BKLYN,USERNAME,0.800000012,entity,6940851b-9ccf-460b-a768-ff2a47a0d8e8,Kim_BKLYN thanks for the hot tip Kim! Can you please follow back so we can send you a DM? Thanks!,0,1,0
13/04/2015,hot tip,OTHER,0.400000006,theme,6940851b-9ccf-460b-a768-ff2a47a0d8e8,Kim_BKLYN thanks for the hot tip Kim! Can you please follow back so we can send you a DM? Thanks!,0,1,0
13/04/2015,@amazon,USERNAME,0,entity,1b5e999f-7425-40ca-b9fc-e967ffd8265b,RT LeeAnnWard1115: amazon So this just happened...yes I made a cake shaped like an Amazon box! Very special delivery! #Amazon #cakelove h�,207,540,323
13/04/2015,special delivery,OTHER,0,theme,1b5e999f-7425-40ca-b9fc-e967ffd8265b,RT LeeAnnWard1115: amazon So this just happened...yes I made a cake shaped like an Amazon box! Very special delivery! #Amazon #cakelove h�,207,540,323
13/04/2015,@LeeAnnWard1115,USERNAME,0,entity,1b5e999f-7425-40ca-b9fc-e967ffd8265b,RT LeeAnnWard1115: amazon So this just happened...yes I made a cake shaped like an Amazon box! Very special delivery! #Amazon #cakelove h�,207,540,323
13/04/2015,Amazon.com,OTHER,0,entity,1b5e999f-7425-40ca-b9fc-e967ffd8265b,RT LeeAnnWard1115: amazon So this just happened...yes I made a cake shaped like an Amazon box! Very special delivery! #Amazon #cakelove h�,207,540,323
13/04/2015,#Amazon,HASHTAG,0,entity,1b5e999f-7425-40ca-b9fc-e967ffd8265b,RT LeeAnnWard1115: amazon So this just happened...yes I made a cake shaped like an Amazon box! Very special delivery! #Amazon #cakelove h�,207,540,323
13/04/2015,#cakelove,HASHTAG,0,entity,1b5e999f-7425-40ca-b9fc-e967ffd8265b,RT LeeAnnWard1115: amazon So this just happened...yes I made a cake shaped like an Amazon box! Very special delivery! #Amazon #cakelove h�,207,540,323
13/04/2015,very special,OTHER,0.5,phrase,508b8836-293b-407b-8571-5306a45f66d3,LeeAnnWard1115 very special indeed. Can you follow us back so we can send a DM? Thanks!,1,3,1
13/04/2015,@LeeAnnWard1115,USERNAME,0.5,entity,508b8836-293b-407b-8571-5306a45f66d3,LeeAnnWard1115 very special indeed. Can you follow us back so we can send a DM? Thanks!,1,3,1
13/04/2015,#ScrabbleDay,HASHTAG,0,entity,ebe019ba-cbe0-4037-8a1b-33eb29151d3a,Updated to include new vocabulary such as fracking hashtag and selfie #ScrabbleDay http://t.co/B7Y7TwLSX4 http://t.co/euW1XjJoTa,23,40,28
13/04/2015,http://t.co/B7Y7TwLSX4,LINK,0,entity,ebe019ba-cbe0-4037-8a1b-33eb29151d3a,Updated to include new vocabulary such as fracking hashtag and selfie #ScrabbleDay http://t.co/B7Y7TwLSX4 http://t.co/euW1XjJoTa,23,40,28
13/04/2015,http://t.co/euW1XjJoTa,LINK,0,entity,ebe019ba-cbe0-4037-8a1b-33eb29151d3a,Updated to include new vocabulary such as fracking hashtag and selfie #ScrabbleDay http://t.co/B7Y7TwLSX4 http://t.co/euW1XjJoTa,23,40,28
13/04/2015,Celebrate,OTHER,0.600000024,phrase,8ae57628-8eca-4b9e-ac6d-d3c386f144e3,G-I-V-E-A-W-A-Y. Celebrate #ScrabbleDay &amp; enter for a chance to win: https://t.co/dgsAAL1LLh NoPurchNec http://t.co/CuED0wf7ze,29,29,28
13/04/2015,#ScrabbleDay,HASHTAG,0.300000012,entity,8ae57628-8eca-4b9e-ac6d-d3c386f144e3,G-I-V-E-A-W-A-Y. Celebrate #ScrabbleDay &amp; enter for a chance to win: https://t.co/dgsAAL1LLh NoPurchNec http://t.co/CuED0wf7ze,29,29,28
13/04/2015,win,OTHER,0.441551745,phrase,8ae57628-8eca-4b9e-ac6d-d3c386f144e3,G-I-V-E-A-W-A-Y. Celebrate #ScrabbleDay &amp; enter for a chance to win: https://t.co/dgsAAL1LLh NoPurchNec http://t.co/CuED0wf7ze,29,29,28
